"doctorid","mainspecialty","age"
"5C46734A1F869B218A323FE10DA3A3EF","Na",""
"493E4D085871150617F68C8C04B6B877","",""
"256A691661CF5A9A270DCC00EB98BD4A","Psychiatry","38"
"7368A605424C892197C5FC1743F2D3B1","",""
"F7D019CAA4D2218C149D2617AA217BBD","",""
"566CF8F56FD4D12CC7A11CBB152B1DFA","Gastro",""
"489372F0439AC55B19292FAF48AE2784","Obstetrics and Gynecology (Ob-Gyn)","32"
"A29E53DBB7CE3A2CFB018B677933EFD4","",""
"F8F19B1D03857E6D43CD1216DCF0E3E6","Asksbdkdnd",""
"CC7103989E37443C5D11D8A449F440A3","General Medicine","30"
"043D17E34D04A220464464BC8F38147F","",""
"86DA738753C41BA9D768C2BC1BC72D2B","",""
"2D0E62248B7F74A0938CBC5681A7AAE4","",""
"2D9BBCC6D70C778A52789D13D8A1A00F","",""
"DA61DBFA824E2AAA6713F4FAA33F4763","Obstetrician-Gynecologist",""
"755526611165C8134CB4C89C31A20C2B","Family Medicine",""
"592DF05011DBE17B30B567033DA30CB8","",""
"B57183574F3B9A873923DC08DBE9C9A3","Internal Medicine","27"
"F47EB1C0859FF2496E1C103D51DABCEB","General Medicine","34"
"75EC04C4D26FD36440E287E4C0A0725C","Pediatrics",""
"3591285FC86FE39B958715CE6F873388","",""
"BF96BFAC056034DBA4FD8EC23986949D","",""
"45FC396A0BFF9C4D9F8554E6CDAA578C","Ent",""
"6C18BEFE0FCF6AC9F40181024D2DFD09","",""
"94A404D665845F5D2839E5FCC7B89812","General Dentistry","26"
"E2A6B4560A2004EC7D1E9F4F407734EF","",""
"4DFC7D9837CFD2D64CCE759E51BF333C","",""
"5F5BDE92D14800EE16EDCCC3AB5AA5DA","",""
"D550608C3E85EE9D97AC6F8D4F52669E","",""
"15ABBFA5AE9156D61CA3846D0506F12D","",""
"9D27FBDF40C058434EEA6B8E822D003D","",""
"8DBC97D9720940C30D0C7FFEC4BA41C7","",""
"B6D7A316BED7A493B2C28D37192C372A","",""
"AC4D646F03D594627E85E983E524B870","",""
"D34FD5F70965E6268D6D36094707C21D","Dermatology","32"
"DCA6444F543EEE06F522EDCE4EEC60EA","",""
"C0026BCE00B0C5011BB0923A8A391979","",""
"0B10574B8240B424056808B793BEF04F","General Surgery","49"
"1EBDAA699230FD8C7E5C81653CE4C2FD","",""
"0AC6BCAE397DF2F383A0EA9DA5E86718","",""
"F0195807ACA4CCF7E345A0D6066C5182","",""
"4575B9B026B3A8AD63406363C8E9E5E5","N/A",""
"B81D9DED61FA448D2533A00E5E308AB7","",""
"4EEDC1ECA39D613ED16AB2A1CDB2CF35","",""
"B3D9BF9A49E562737FA785A78C7C2380","Internal Medicine","31"
"818496426803C75612A7483828823F7D","",""
"00A2C01B0D106174280311C645FFE21F","General Medicine","32"
"FD9F53461C57C2EA3318C601F13BEB0D","",""
"4AED2BABC099770D06EA7E87B5DCB820","General Physician",""
"FBFC31862AC2646A6E7D53E8C2F2AA35","General Practitioner","35"
"75D109E54CE75B05064374AE0B77A359","Orthopaedic Surgery","35"
"1252EC4001E6E2B226066184D0E0216B","",""
"DE7511823B4770F3CBFD0283D4D3D0B7","",""
"9876B43AC1D19E78B15DADE574EBFD9A","Medical Secretary",""
"8113D8C4E2DFDD0D3EDB3D3829366744","",""
"15D8FDDBC12A7572E1001984365F8706","",""
"A57C0426652FB8667BEAC932D7A1D457","Internal Medicine ","33"
"FA702E35319D3F9B53342314A075F1CF","",""
"C39712E5243E23372F53B2990AB42AFE","Family Medicine","31"
"F38DA3E6981546EE3EB76DD21205E00B","",""
"63B85F44709E49F91C2B1EDB8F6BE2E0","",""
"A30F113C7624BD6CE9CA2C7CFC13DC4F","",""
"B1DBC35C151F29DC80EC97A4FCED097F","General Medicine","31"
"5B63F3F68913D801426D67AC105E1558","Orthopedic Surgery","36"
"715CCC532ACE4D25E020ACDBA4C23E04","",""
"ACBDFBA872779464422F3D8300713D10","General Medicine",""
"F23B0156C2FEE3A7F4C921CCFDCECABD","Orthopedics and Sports Medicine","34"
"9679C745A1F63E6AECE6A5E13902212F","Pediatrics","34"
"2D629F2F3927721E38ED2E417AC7AA79","Obstetrics and Gynecology","33"
"B7C93862CA88F043CA61D3D7956CD0F3","",""
"796EB50A93F0F090063F36D64268DD97","Surgery",""
"BC6BD88C94609D4921DE4DB30894C47C","",""
"325AD67F01A5C93112F7E028504F4411","",""
"6D6994B8630CDEF898F8A95A9E189174","",""
"E5B14C99BCBBEC56836BD253C7E3E1A2","Family Medicine",""
"89760519C6F067D438F5F0DB374A20AB","",""
"25F47ACB3F313A16A88DDC3883B32F49","Functional Medicine","35"
"201C0F76A64E14FDFE74BDFF9EB099F0","",""
"89BD5D4B87AEA5DA1B508E011CF760AA","",""
"3EDDBCDA71290EB81B32AD893DCDBBA6","",""
"EE963AFF9023A472DDC838BDDDB099F8","Dermatology","33"
"71B8F4C91921E25092DE624C38A95691","",""
"AE1EA61FE9C315FBD913C38D6DDC7C0D","General Pediatrics","33"
"C1E4D22E168FC450C77C231BF9F71FF9","",""
"85237FEEFF817D9AE295CA736165879D","General Medicine","28"
"4685236E9EE651494D06153CFC4C8852","",""
"B9A2CD15BDF46ABFA1797C0EB12E41BA","",""
"7023829F14AF8D1C2B401480D89180D8","General Medicine","32"
"C00CEFF6317E36A8AB2E71CC6C86CDBE","Dermatologist","62"
"349FDA3C9D90DE7E62C9ADA6C0550A8B","General Dentistry","27"
"DB693F9B4E8A37D1BBCF35165F0CBA34","General Medicine","27"
"403F70C5BB6073BCD7B5A2F97FDAACD3","",""
"A9B2FE814464BB5C6325B119B3189D21","",""
"37EAAED2A19E86C474D9C37150D60308","",""
"3B36AE8DEAC69D84C12189554C70A67E","",""
"D8E42AF9FC8748C4257613470E5F9BC7","Psychiatry","31"
"00A61BA99599C66D87F80D1DE9EBD899","",""
"863FDB719F9F659A50266E85255BAE68","",""
"E1963F95D9DFDBA80018C99C8EFE7D48","",""
"CE548937D479B760D4D7C5D5568F02A0","",""
"92F1EB60DE043F8534BFDDCD97E9A358","",""
"536BE66AF351FD037F453788E5EF21BF","Internal Medicine- Adult","37"
"AE87DF0045B6F8DDFE587A5E35B075EC","Pediatrics","41"
"938043F72AC36B526989B9A1B9E0D736","General Practice","28"
"DEF203BFD9BA33D54FA17A66F83823B9","",""
"3FB2ACB58EFA0169425E9520ADE5CF8F","",""
"D6F0145E37B352C23B3BE941964FB6C8","",""
"21A24B62571F81FD73D1464B2631B5F9","General","26"
"92D79EE90ABADFCC2D493224F1D2D5AE","TMJ MANAGEMENT, LASER DENTISTRY","28"
"00334A9A556424BB119D27905B9383D2","",""
"B0E80E703539A08835F7D614A160B225","Internal Medicine","42"
"A0CB87DAC783C3DF903455A15E9C9BBE","Dermatology","31"
"D0101505A6FD875232823D5D7AA63E70","ENT",""
"6B333CFA24C8857DD6D7422F0391A587","",""
"911CE257654A45CD8BEA1F38A26CCD6F","",""
"CE9A029B52DF8B31AC3F249FDCDF949E","",""
"8453819EF3F6A62387A07652BB084844","None",""
"46068977C54A032529068C82377FDDAE","OBGYN","33"
"8610734BE28900D6C82D589780F0AF70","",""
"ECCEC625DAAD7834EA00F2FF23746FDB","",""
"FEB6BE8FA993424E0C8A6E091CFCFD78","",""
"2864C252715C01E09DE3DAC606F6872C","General Practitioner, Public Health, Primary Care, TB and Drug-Resistant TB","43"
"0DA2AD9B706610CE0F3DE8944C37F384","",""
"93851216F80848CD6FEECE07C3398617","",""
"67E3AA6A8DCE9AAF1EC9563BBAC40582","",""
"3FE44BF4B326BD8D36E1AC63B00B661E","Obstetrics and Gynecology","33"
"27629E88873922BC4DA88AEE5744627C","",""
"98FC7D5149426E18356333CF47923E09","",""
"8C2C4DDC10B63CF73E9219AF28A5A5C7","",""
"B8631B66E54E118E10E96C9B5263656F","",""
"4D0D9E0770D401169439CEBBD02D907B","Psychiatrist",""
"69C627FD1E3E616BED37ABE0B6EEA581","",""
"43F6FE17BC79018A29F696A2B8C98DBD","",""
"970731AF881774D053A279E8E2EAC3A0","",""
"847F6431E44298B7447D3451D9AE4303","FAMILY MEDICINE","30"
"9EF931B043B519AEBCEA783D1EACAB44","Psychology ",""
"5E51F717C5478FFAF46CC4AD10EC22A9","Family Medicine ",""
"E1A4FC0B2CD0098B6CD019133941697A","pediatric nurse",""
"E6E3A8F56DABD4F84E435A5F9EE240A0","General Medicine","61"
"085073F3B22D1225CD026929C439DD5E","Dentistry","26"
"64B77CEA8A248093C49A2F896D5E22D7","Pediatrics",""
"23F07F15EF34B31022590600ED433116","",""
"1BF734240F6C2C30F65285AE7614FC52","",""
"4587018BFA32632970AB194D94844EFF","",""
"43EE0B9CFC2A69E890A07B83A1439008","",""
"E45B57328EFC96D2D189DF7B31FE57B0","",""
"E0A8D0F797BE1B9C4EC7052A7B7484A7","Pediatrician","36"
"EB8BED3067B3945926B19A06A6655CE5","",""
"B6D496C42D4BC9A97C24A100D4C895B4","Surgery",""
"C905B7335A59CD22A77F79024CE230CD","",""
"56A17BB7D481E84B38980BDDB51D015D","",""
"B1D4FEAC094CEA9E7EA607273139288E","",""
"76FD0BC02DD9EFF91959225490B96E68","",""
"62F76987D0C38EB94BB678334B8A8D46","ENT",""
"74A63B28D61A14EB2D32D6925D7C7332","OBGYN","41"
"F10F6A835C7A88544BF76CC08DDA7641","",""
"9DB8C4FAAFDD92E8892FD40B8968DAF6","Surgery","42"
"4C7B5D268081A2F86A34CB4361895B78","General Medicine","31"
"EFE6B5BA69976EAD8BC175DD25FB98D9","General medicine","32"
"4301B7FEB6418BB2A7994AC9789588DF","General Medicine","32"
"49CE4FE6942D35A74640CF784B94E5D2","",""
"BDB164BD0FCAA438C938386A2CBA309D","",""
"B9A97F4E21CFCFBF0381CA4027E2B4A4","",""
"0999249D744E29A92E6606ABB5620B26","Pediatrics","35"
"A10FC5BE1BEC46E615D78C0F6CF0A277","Internal Medicine","34"
"D74509DE911E25DB175D2F42AD0DF335","",""
"163F02C08EEB3462CF1BE9BE349D02DF","Internal Medicine","32"
"A3E76DBD0758435D572478D9DF74F409","",""
"E9B89B2787880C087A501B5A52F78A08","",""
"CA3120EDE635E77D9893F66C6C41F981","",""
"20FB6A2651F064630BBB874A6750B758","",""
"C8D8D503E59BAFCD1E83CC911885C31A","",""
"0CBB6F500327AA6D8E0240AB068FBFB3","Dermatology","38"
"83469D31A109C3B788AF763F8353FF1F","",""
"C1577D32252F7C457AAB8BDE97B23642","",""
"F7BA6E54E959EB1DC604EFCDD6A4013F","",""
"8D62D319CD37FBF757B0EEDE4951D224","General Medicine","31"
"8A415BDE69E2D25701DC8DDB10EB3980","Orthopedic Surgery","37"
"8AC0F73A863F71F61FEC9D108E57DBBB","",""
"105FBE0F26E51F0BD3CD05D8C2F701C6","",""
"CDE076C23203545591721C64B5C69963","General Dentist",""
"8573535D757B48469F147C9552F30F84","",""
"4EF71E449CE03E7453BB042CDDD2EBE3","",""
"A3E6A9E346FA7F3B45DB2C2A5C9AB799","General Surgery",""
"735298261F118DDC364F65A1BE997909","Shshaha",""
"3D9C7EF16E9FC8C1B991B3D27EBEA712","",""
"A76A25B08DF9964728E96BC8C8720E5D","",""
"9A4DF3D6161EF9102DDBC77644593D53","",""
"22BBBD1842A90DA8F17E7AAF08A7BA84","",""
"59467A841E81C98B78D704732972DF63","",""
"6FA41CB3AAFB15796B3CDDF2A9A20AEA","",""
"E0B92938A739B3561D351A5B3F7ED5C4","General Medicine","44"
"0A4A525A2FBAA419814C9E8C3A119B7A","",""
"C603F9A73974CD04500B265609ABDD6F","",""
"FBC1F086A13A2CBA0476FFF53AE70366","General Medicine","31"
"84FA2D0EEC5289D14352FF3593172447","",""
"3B90414ADF192B06FE2418CBC47E2C1F","Dentistry","32"
"226671F6799B2565B9E4A6267527BF60","",""
"2F17BC283F7B683F1FCF30FC5932D323","Dentistry","33"
"945334DB348CED892F4790B8B1A2CD53","Internal Medicine - Adult Nephrology ","35"
"EF69B82482511DC346F934848B5C837E","",""
"90CA71C2AD9FA1F48C0938AB8098B9E2","",""
"BD32265048804230ABA783D1A3ACC847","Family Medicine","31"
"A6DAD32CF405C5D7C243BC2FCAF5EFCD","",""
"A1F23410070639510B576AD9A7E39760","",""
"DB8634C53B536841D8E177ECE27A9F0E","",""
"CC7E0DF97F49DDDA0397475C7F076393","General Physician","31"
"16F6B7D3898102B71B94AF55761DD401","",""
"6E8E029A224001CC13BB63C93C0D8076","",""
"A59EA6B52A7FCD88672F49EBAFFC13C5","",""
"D3D0515E5ED76C6AA180B5B8F6CDC638","Pediatrics","36"
"7D766052FB74E50692149AC145524B3F","",""
"830E6EDBFBC984EA5501DDBBAD492BB6","",""
"668E37A0B718E41C520E2C22AB373D11","OBSTETRICIAN GYNECOLOGY","45"
"E7E04CFAE8C198B3A50727D2717DB734","Family and Community Medicine, General Practice, Adult and Child Medicine","34"
"2425B921871C2A037E45205AD9EF7DB0","",""
"B3C6F505B6B52D355C5F21327066A2DA","",""
"4380563BACF1B422B9DBFC3E74772A03","",""
"8B4BCAECCF864F7508097AF0D97429CA","",""
"5F352AB7C5AEE2E3A1A90DFBFC27FD86","",""
"D1125511234053CC18E54514E01A978F","",""
"123992E30B9FE1E39299BABB651A2C56","",""
"54FAF5B06942DCB64310ED1193FAB0C8","",""
"5A81B9FAA9143F401C9BE9DD209BF750","",""
"BF06750A29A0711A2DB661A9C8F9CDD9","",""
"E455B39108E69A6745AAAD55AE4D5ED4","",""
"A3F0E993D04EE8A5F5881B8A467C809C","",""
"E585E21C1B435F760995E9E586875ECD","",""
"0AD5F4CC11A2DD1602B147082632C9A2","",""
"A6786CD241E6E104B7E183F89D765B9F","Ophthalmology","56"
"2C3339F366A420EB04C6B6C21B7746BF","",""
"BECB3929A611B54A98837A26BA595C47","",""
"C48ED44A6B8167553177EBF450915443","Internal Medicine","32"
"73365FF4CFD83F3648DE408B96CC4A6B","Surgery","39"
"D34F3F49DDBBC3E787524BA2289DC643","",""
"60D13A450FEEEC30718070C94ECD841C","",""
"BA791F8B322C2D759AB96A0E9A5CC04F","",""
"F34D3F5532B0DCE1EF66EB6C5A5C7DB9","",""
"9E2F657B358DA6C2673C09C1769799CB","",""
"E11E2EC257436E113C2C1BAE5658870F","General Medicine, Aesthetic Medicine","34"
"77FBFE9C9116DBD570174ED214E77D9C","Psychology","41"
"35E3DC185E29D7889F2B2250517B2396","General Practice, General Medicine, Primary Care","33"
"013D7ED07964596311D7299B734E97EF","",""
"4B6FF1569F3A4A0ADA118E6D70FC7A71","General Physician ",""
"F5EA287E37175B40F6567EB0CF6878C7","",""
"0400414F524731DBD9C2E70B9D042495","",""
"B791D74D3F40B71F77B9C9DF9927ED5A","General Dentist","26"
"33769DDFE7D275ADFCACC149FE886C75","",""
"2E38D4F95CD6935A92EF1F5E332FF63D","",""
"DD09DD80B7087F9CC6400D051E46EC8A","",""
"E834DC6FF67AD1C5B8BB251DD4DD6FD6","",""
"9E18A95CCBDB9DDEDF583D6E57E956F6","Internal Medicine","45"
"544A459101E65895645A2BA590540CF5","General Practice","34"
"CF89702A056D65990A0E8787F65C813C","",""
"8C54A7FC28E51F7848876A4A90FBF0B2","",""
"5505B38E3D0314C542A53F93951E71A1","",""
"76A46FEBD7BD778EF507650BCCB2C2B7","General Medicine","34"
"26A46ECBBA4246B1E2DF0332EA14FB54","",""
"5E90DD134FD103BCD2C5221C49B933E2","",""
"3205B3D0D7DEF309007EDD6C22DD3339","",""
"E87F9FEB1C5EAA39C06F57B4E112D171","Urology","35"
"C243F76E036CB859903C4B29581F0572","",""
"4E3AE2F5E5146FAA1F4C77B60F9D4F90","",""
"BDEECFF56532C09CEBC242EB9B010619","",""
"CD48AA780BF90BC60D846AA85DDE9A7E","",""
"06A53C524E02D0E902662CF463A7004F","",""
"41E84168C20F59D698F99BF46DED6625","General Medicine","29"
"6DAA546C46205C1901212804E296019C","",""
"EE06ED7319069A335DC0C0192632F466","General Dentistry, Orthodontics ","28"
"5F8474BA1338BAAEC8BA50D6E383D515","INTERNAL MEDICINE-NEPHROLOGY","40"
"6A2BD96394F33B88E796F17E9BE79799","",""
"13F161576E1F4325F8B5CF520EBB4B1E","",""
"BDD8E45A456166E974200022A3CCD17D","",""
"D52782E2BA03064FB98067E35A009250","Family Medicine",""
"59C54DD9224CF1C5931C0BED93D13252","Internal Medicine","34"
"5115571FBFE51CB02BE4E3474AEB7BFB","",""
"94267A1BE8BC63568117C29B78BD5250","",""
"40001EB613EBC80A610670C0187B0153","",""
"A61252B12584D8BF30A2D06ACAF36262","",""
"90BB2978B316FA825483BD1C750A4A9C","",""
"EC2DD97B3142E7A0D30517EB57998209","",""
"99E0722E1AA545671C53329A03371F86","test",""
"9447C4D7588ECA940172679B4878FF9C","",""
"1653237355E08AB245E07E0CFE954662","",""
"819A3BCB5E14272A8D85EF7B6FEEB89D","",""
"AC14076935D0266E3D18AC9FDBD82F6A","Dentist ","27"
"26E19F50867FFC50886FB6106EB352C0","",""
"A2A8F8C8A76CEFD0C1FA3CA61E1C8F0A","Internal Medicine","36"
"F0BFDE1B37FCD48CD8A2EAC6D26A5D54","",""
"8FED2ABB1A73C4B79193AA9D95A64B77","",""
"115FE3D68982C3C0B666AE3AAAA58213","",""
"074DF13629B4A21ED778E6AB7C0C5F2C","Pediatrics","42"
"EFE3192D78A1CE56EE8080149D5DE969","",""
"1CD447F71049C5B0577ADC856EB45A69","General Medicine","27"
"AE91E2ACC23021BDB0E89AE0904B2695","Pediatrics","32"
"C7A928A0E2AF5C70286A42E3A50C0F7B","PATIENT",""
"549FB7DF0C9A815E35557D444712CB8C","",""
"DCE15CA525543546E4606E19DED774FF","",""
"83071A75FC2E79B3A631A7AC1DB599BB","",""
"0BCA32740868FEDD063B49C7D0C54166","",""
"25F7F34B6959F38EBD99B6B3EE4A2D93","",""
"F907F2EEE70C5B831F520F1546E8CF07","",""
"705B997CC612D949FC0C9B6E0B4295A2","",""
"C2D32CEADAABCDE58EA1AA64F8B670C6","None",""
"044C326638B59E6C638CE6ABE8635A01","Internal Medicine","33"
"633CC4CF037F7D8F2460777B0910D431","",""
"6C5E29C2F4BABE8A9919A613B4BD4FA4","Clinical Psychology","36"
"28E7862E866B542D465BDF453ECCC326","Internal Medicine","35"
"35D78B8CD6CE34DF726237CEAA51F8C7","",""
"D10A2208081EC964F458B7D4B846C387","",""
"9BBA2367CF351C53B2E3C143A80F9884","",""
"0AFEFA2281C2F8B0B86D6332E2CDBE7D","",""
"D701E78B59AC23A038F787DDBB6F243E","",""
"861D1372EADBE8DFAB4C812C388AD07D","",""
"4EBAED3F438956F7F60B41E70A9B55C6","",""
"1C53AAE1C1B9B1B1B44D642AF8D8E3A6","General Surgery","35"
"098B32A4956CB3803231C583A764909A","",""
"5549959ECE73980AC6AD390EAF48FB3F","",""
"88FF4C34181CC5286DD22F5FAF91DC50","General Practitioner ","36"
"95C67D929B9FEE3507244CBB024C0E73","",""
"A1FEDAC1C75A78F548E19FBFB43BCD92","General Medicine","26"
"A6A24889B5A204F69D48DFF027111D15","",""
"012C20F719678D732893FC87881DCCDF","",""
"A5B470A62BD3C02B2D103E2B8DC8D7FB","General Physician, Primary Care","30"
"C605C8510820A3D009B0D97DB89815FA","",""
"759916A0B962AC0595F3985110C1392F","",""
"684BB92FB4C8FA69D794E1DDF47C5493","Pediatrics","40"
"A481CE16D7CB4050CA29663F610B2B2F","",""
"C67DE690F24FDCA199EA590AE8E80C05","Family Medicine","36"
"EB8BCAC423A002109123382333C17CAC","",""
"9DB1EF5E737ABFFCCF8463F52EFA2D54","Pediatrics","59"
"CC83C17466638F233544C61A429BEBE6","",""
"2B469A881B4AE48E461E3B038751EC82","",""
"C02FD91BE2E0043EE32E5FB56BED8BAD","Obstetrics and Gynecology","31"
"76926471CB83F68E5015F3B1763D183F","Pediatrics","34"
"970037E52F3FD299AE35E636744AC132","",""
"7E17935306B61C1DA19B6E10D745787D","General Family Medicine","61"
"635EE98027AAB842BBDEA6ECB29A6F77","",""
"FFC7D6A474159EB87FF0B0B14459DED1","Radiology","37"
"8CCA6E1F00335C0D496ED52B24F23F9E","",""
"B724DF2654F65C8639DDC924654AAB6C","",""
"F07150186D46EE7406864B1A98FA2ABA","",""
"0F934B23C3ACFB014542F4FECF7B3D7E","",""
"420FABAE64F99A67952AF322BD30B450","Ophthalmology","47"
"78CFA992669C356F281D2B44226B7BE0","Dermatologist (Skin)",""
"A4BC4F2CA738FC2D5377A713C2EA5CEC","General Medicine","34"
"8BCC974EB3C874B9AFE87A561E640833","",""
"98E3CEB19A35C02EBFF597E6C6142C2E","Internal Medicine","39"
"299ED0CA3A3D164F3AFB8F32C78EE6D4","Ophthalmology","40"
"924EF758EDBB48E71800AD5BFF6325E9","Orthopedic Surgery","38"
"E6C492F583F83519EC46D821B489B71A","",""
"A58574435CE43DE58FC5ADB85FF18AA0","",""
"EB00FF8834AA86E458625FF1692690B9","",""
"E17A461BCF07CFA561B7D71527F055A2","",""
"68F72CE18FDBDC6AEC6F299EB6DC8CF4","",""
"00952DF30217238F014249CC730F600D","",""
"6FDF51ECB22F365CC01CBF187CE3353F","",""
"AA0C1C360585020E8FB2D9F34FA25E7B","Network Security and Network Infrastructure ",""
"E74FFCCBAB44ED6BE7F6167684652AAA","Pediatrics","35"
"10804EA2BD6A92DE0BD90E374CF7D963","",""
"FD8987D9947923C2F5305E0B02BA6D43","Internal Medicine-Gastroenterology","38"
"6CC14668D720FF3088C3E2325745080C","",""
"6B41983A549B318F1B091E6B4FA0FA7B","Neurologist",""
"422F327894467D498CB7FC6F72BE1517","Internal Medicine",""
"8A306F2DB0884449E23513293157281F","",""
"DF1F1C03475467EF2A19D8F14BF5F969","",""
"FFE8A8652F468BCD9FFB3375BD0A98B2","",""
"C05580BC669D66322FA6F413C95251D6","General Medicine","27"
"7F2352B1B82F935F04C8267AC5B69F26","",""
"4BF2E36242180A431A457DCE30C90763","Endocrinologist",""
"6A10E8D92307CBCE55E02B7FD0F801B7","General practitioner ","28"
"63E508162F005A00CA1574C98280AFBF","Hematology ",""
"C6F1991B805AF114F0522914C65430B1","",""
"B75860F8791EA001473894F416917CF3","",""
"7CE26858D6DCD930D37F91B9B5FB5786","",""
"E4931F86142F45A9ADE8298833C0945A","Pediatrics","38"
"6B972C99B9D905A36007FE6567EE8E6E","Internal Medicine","53"
"0FC5D613D0C6491DE9EB5407875AB992","k",""
"DD9C3090ED48D046D69F44BB3CB5FB34","",""
"80728269ECFC59FEB9ED6DB6058F07CF","INTERNAL MEDICINE",""
"A052AAF7DBB36BE9FBB477A16B03D2AB","Internal Medicine","39"
"CCB9B7CCBB6CEBC7F0C81A1EC0879CD2","General Medicine","38"
"C3BB9214431DEC7CA7D1EBCFECA73236","",""
"16A4664C2FE6F1B9B6D935DB470C852E","Orthopaedics","40"
"0B257F255542AD11B2D4D535718B2AE6","",""
"33C8C59CDC20E0E78FEB6BDC1028C0E7","",""
"9A6425CB36DD69D7DB5D71A90194436F","",""
"297CD8900D7C36DE492D67CC2886E76F","",""
"19E99970EA5EA8475747B52AB1CCF194","General Pediatrics",""
"4F7127CB2615C3119D5401089185C7CC","",""
"F08A8B395B122E0BB95CA2FE5002C889","Cardiology",""
"50D48506C2C11858F6BC0B0B7C9586E4","",""
"154EEB38E48D851E75229E4789D56475","",""
"01CFCD4F6B8770FEBFB40CB906715822","General Medicine",""
"CACCF5ABD685F38FF89B5AD7BBDCC651","",""
"734ED818C476AC6A451F1DD4BC90483E","",""
"19CBB0BD10E082C0B90A5AB62A55678A","",""
"7A2FE6144E9CC19C76620498E2116D9E","Comprehensive Ophthalmology: Cataract, Eye Diseases, Microsurgery and LASER","34"
"5A534612F7C36AEFBC4E815A381E308A","",""
"7FB693858C802D676C3CA3A52737FB35","Anesthesiology",""
"4C8E4235F7B04A552EB7B2926464D961","H",""
"65904BCD52A06CD64E57FC80B4B042D0","General Medicine","38"
"900763D5782A63ACE76D387D1F9E3BC8","",""
"2121D5C9D3EC53ED0E8F39AD10BF569E","",""
"AB0DE82241E387D3DE66D8227F3F7F08","General Pediatrics","32"
"07C65274E2DAE0D28D3DBE5EDFBB5ECF","",""
"C54143AA94C5D4A05600474E55772248","General Dentistry","27"
"1668781441EBE20F655F662E4A50121A","",""
"728593D62DF58E605374532C761F3C3A","",""
"9D3C330A0AB614B6ED9BCEFA42DD9172","General Practitioner","30"
"81C4FF81E06C236F16A408089A8CD2AC","",""
"445C4CFCA9B5BA22DAE9BAA00E20BDE5","",""
"FE0574139F1F9B4BBC9B1B5D4E687F1D","",""
"ACB40C8A57D50781194E37BE2A94B3D5","",""
"3A4DF503A1FB2450B1227F4C1F0C45D9","",""
"93E834DE5AE9C81BC0E429317AD399C1","",""
"8D3C396C1E9F2D8988C9E164F895232D","",""
"1EDEE226A3EC95D234DBB32FC8B782A2","",""
"1E08D20A2959CA2B5BCF051267742DFC","",""
"49E866EA6C1D9545629D241591CCCA0D","Obstetrics and Gynecology","33"
"B69F0672E838BD6DFB34F91AB824E304","",""
"73E4FAD7C9A93FBEC445B96159EE5F78","General Adult Psychiatry","32"
"293F4E231ECCB71AD6E6BC3FE3E49C4F","Internal Medicine - Pulmonary Medicine","35"
"45C7A284EFA7D07F7BB5C9AFB3080FFD","Internal Medicine","34"
"21764F5DA802B25622831976F1619AA4","",""
"DA08A103AA3D81D8832C98A1BC2BDB15","Internal medicine",""
"01DE5617FFC3728CBCBB3C58416F64D7","General Medicine, Primary Care, Family Medicine, Lifestyle Medicine","29"
"9453E74D5030BB8351CDB998B5AC2A65","",""
"CF40231418FB9995BC759A61E0A970FC","",""
"885C1DCEA5412CA7C2D45DC77623511E","",""
"8E1B6031314D35DFFA354563BEFB9F70","",""
"82473840AC20E0AAECF29C79B1AE8477","Family medicine","74"
"7A5A3FE4AE33DE425D06AC4FE8D097D2","",""
"42BBABF3B75A35941E315CB96DD63645","",""
"E88D73575D8E8DA4EE0D70DC1BE33270","",""
"D12173B7564DDD0FAA485483252398DF","Internal Medicine","34"
"6465832A99843D97C4900C5EA0B11144","",""
"A0B3DB98204A0F0A5AB331A32F99123F","",""
"DCDCCE4AF533FDF8581777E1C954A072","",""
"132F08E1DAACCA838EAD693EF186E689","",""
"0918FB76AC3860293BABE192AA243016","",""
"6B727B0ADB10456C09EA1455AF2B21E5","",""
"4EE603295D6314507A29FFE70CD1BCA1","General Surgery","32"
"CD7D8DD9B2914D0C899F8ABE2873C37D","General Practitioner","28"
"EC3C79029A2BC3E4F7D85343A4A70350","",""
"90CFD061703C964BEDB630EE5F9A53CC","General Dentistry",""
"41AD609DA462D2C9E148719B54A2272C","Internal Medicine","34"
"3CCF6D25260D5B103F1481E210B8AF58","",""
"85D567ADC659B844B397C696A7CC6F1D","Obstetrics and Gynecology","32"
"DF88ECDCC18713402CE99A6DE23430E2","",""
"4E2DA3F6F3EEC707A0CA5EB502226533","",""
"E93DC65065021E1BBDCF1B4ADECD4D22","",""
"AE6F3AE4807E6E1FA3C3B9B8418B6783","ENT-HNS","43"
